country,continent,year,life_exp,gdp_percap
Afghanistan,Asia,1950,42.72,1728.97632
Afghanistan,Asia,1955,43.88,2009.69896
Afghanistan,Asia,1960,45.03,2277.64036
Afghanistan,Asia,1965,46.13,2359.7174
Afghanistan,Asia,1970,47.08,2477.91301
Afghanistan,Asia,1975,47.55,2228.08567
Afghanistan,Asia,1980,43.68,2251.28484
Afghanistan,Asia,1985,42.03,3068.05058
Afghanistan,Asia,1990,53.83,2412.90304
Afghanistan,Asia,1995,54.33,1689.0634
Afghanistan,Asia,2000,54.73,1426.50934
Afghanistan,Asia,2005,57.63,1855.22812
Afghanistan,Asia,2010,60.46,2848.58606
Afghanistan,Asia,2015,61.91,2967.69207
Afghanistan,Asia,2020,62.34,2769.68575
Afghanistan,Asia,2025,65.11,2092.54588
Angola,Africa,1950,45.57,2490.89782
Angola,Africa,1955,45.54,2866.63152
Angola,Africa,1960,46.25,3299.10986
Angola,Africa,1965,45.58,4432.34698
Angola,Africa,1970,46.57,5177.92272
Angola,Africa,1975,47.46,4130.95715
Angola,Africa,1980,48.13,3728.6418
Angola,Africa,1985,48.56,4028.06224
Angola,Africa,1990,49.67,4974.52806
Angola,Africa,1995,51.16,4176.13396
Angola,Africa,2000,52.78,5352.49132
Angola,Africa,2005,56.35,7592.30709
Angola,Africa,2010,60.21,9672.83922
Angola,Africa,2015,63.52,9980.92988
Angola,Africa,2020,64.88,7556.96793
Angola,Africa,2025,66.3,7457.17479
Albania,Europe,1950,52.21,2169.30253
Albania,Europe,1955,56.27,2395.99947
Albania,Europe,1960,62.55,2898.16273
Albania,Europe,1965,64.79,3292.5959
Albania,Europe,1970,67.79,3876.52082
Albania,Europe,1975,70.19,4248.82637
Albania,Europe,1980,71.25,4416.59612
Albania,Europe,1985,71.89,5161.52412
Albania,Europe,1990,72.76,5490.45562
Albania,Europe,1995,74.61,5095.58379
Albania,Europe,2000,75.39,6558.42258
Albania,Europe,2005,76.2,8977.57267
Albania,Europe,2010,78.13,11828.37497
Albania,Europe,2015,78.14,13156.33221
Albania,Europe,2020,76.23,14662.79552
Albania,Europe,2025,79.67,20361.79277
Andorra,Europe,1950,74.62,9702.54131
Andorra,Europe,1955,75.21,14615.97003
Andorra,Europe,1960,75.74,22016.56207
Andorra,Europe,1965,76.3,33160.26538
Andorra,Europe,1970,76.97,49938.69251
Andorra,Europe,1975,77.7,52278.05928
Andorra,Europe,1980,78.34,50134.87077
Andorra,Europe,1985,78.71,44393.44628
Andorra,Europe,1990,79.03,46235.61393
Andorra,Europe,1995,79.75,42152.12008
Andorra,Europe,2000,80.76,52814.6954
Andorra,Europe,2005,81.4,64175.8719
Andorra,Europe,2010,81.85,58285.05778
Andorra,Europe,2015,82.01,62105.15424
Andorra,Europe,2020,78.25,55488.4903
Andorra,Europe,2025,83.19,67385.01529
UAE,Asia,1950,58.41,1839.0299
UAE,Asia,1955,58.86,2018.7888
UAE,Asia,1960,60.34,3066.57278
UAE,Asia,1965,62.59,15351.70704
UAE,Asia,1970,64.04,77424.23701
UAE,Asia,1975,65.99,74397.16075
UAE,Asia,1980,67.62,86120.31136
UAE,Asia,1985,68.47,73827.44139
UAE,Asia,1990,68.66,74726.8204
UAE,Asia,1995,68.81,83835.62829
UAE,Asia,2000,69.11,88047.22698
UAE,Asia,2005,69.24,89813.8553
UAE,Asia,2010,70.77,68799.93085
UAE,Asia,2015,73.18,70234.73175
UAE,Asia,2020,73.18,65784.67694
UAE,Asia,2025,74.94,72660.14487
Argentina,South America,1950,63.3,10447.64488
Argentina,South America,1955,64.51,10859.99542
Argentina,South America,1960,65.26,11545.68452
Argentina,South America,1965,66.13,12916.76444
Argentina,South America,1970,66.13,14600.20015
Argentina,South America,1975,68.03,15710.97534
Argentina,South America,1980,70.23,15887.01022
Argentina,South America,1985,71.73,15347.53371
Argentina,South America,1990,72.47,15986.19359
Argentina,South America,1995,73.44,20052.88124
Argentina,South America,2000,74.22,21810.83619
Argentina,South America,2005,75.28,23052.59
Argentina,South America,2010,75.94,28056.25702
Argentina,South America,2015,76.5,28669.20613
Argentina,South America,2020,75.2,23877.09314
Argentina,South America,2025,77.6,28467.05855
Armenia,Asia,1950,48.23,4747.14916
Armenia,Asia,1955,53.28,5571.9747
Armenia,Asia,1960,59.22,6664.54908
Armenia,Asia,1965,63.59,7585.01784
Armenia,Asia,1970,65.86,8805.06468
Armenia,Asia,1975,68.23,8890.36899
Armenia,Asia,1980,70.2,8111.70862
Armenia,Asia,1985,71.27,8680.52873
Armenia,Asia,1990,70.58,7590.79331
Armenia,Asia,1995,70.08,3950.03629
Armenia,Asia,2000,72.38,4860.71825
Armenia,Asia,2005,73.05,8511.01241
Armenia,Asia,2010,73.91,10438.56419
Armenia,Asia,2015,75.11,13112.76009
Armenia,Asia,2020,72.45,15052.93598
Armenia,Asia,2025,76.87,21539.01147
Antigua and Barbuda,North America,1950,58.13,4270.78131
Antigua and Barbuda,North America,1955,60.93,4621.3325
Antigua and Barbuda,North America,1960,63.83,5000.94471
Antigua and Barbuda,North America,1965,66.73,5675.52208
Antigua and Barbuda,North America,1970,68.32,6431.98775
Antigua and Barbuda,North America,1975,70.23,7466.27538
Antigua and Barbuda,North America,1980,72.09,8642.1755
Antigua and Barbuda,North America,1985,73.77,13664.53219
Antigua and Barbuda,North America,1990,74.04,21696.89565
Antigua and Barbuda,North America,1995,73.26,22043.3636
Antigua and Barbuda,North America,2000,74.83,25853.23485
Antigua and Barbuda,North America,2005,75.9,27830.44701
Antigua and Barbuda,North America,2010,75.92,25826.60864
Antigua and Barbuda,North America,2015,75.97,25734.15164
Antigua and Barbuda,North America,2020,76.43,23930.6715
Antigua and Barbuda,North America,2025,77.34,30870.84372
Australia,Oceania,1950,69.4,14958.37583
Australia,Oceania,1955,70.34,15796.24131
Australia,Oceania,1960,71.11,16711.75944
Australia,Oceania,1965,71.1,18628.36629
Australia,Oceania,1970,71.15,21583.35614
Australia,Oceania,1975,72.51,22732.48554
Australia,Oceania,1980,74.51,24128.36428
Australia,Oceania,1985,75.59,29895.88309
Australia,Oceania,1990,77,36304.91547
Australia,Oceania,1995,78.29,39087.28166
Australia,Oceania,2000,79.72,45546.30419
Australia,Oceania,2005,81.24,50323.82948
Australia,Oceania,2010,82.12,52589.81821
Australia,Oceania,2015,82.73,55691.69885
Australia,Oceania,2020,84.11,57059.74364
Australia,Oceania,2025,83.79,61942.61476
Austria,Europe,1950,64.8,7704.5208
Austria,Europe,1955,67.68,10303.01567
Austria,Europe,1960,68.96,13101.66148
Austria,Europe,1965,70.09,15303.73699
Austria,Europe,1970,70.21,19019.11271
Austria,Europe,1975,71.44,22384.13982
Austria,Europe,1980,72.84,26039.61845
Austria,Europe,1985,74.26,32424.94522
Austria,Europe,1990,75.97,41070.5472
Austria,Europe,1995,77.03,45065.66395
Austria,Europe,2000,78.49,52517.46107
Austria,Europe,2005,79.75,56453.61958
Austria,Europe,2010,80.79,59803.37263
Austria,Europe,2015,81.57,61025.99945
Austria,Europe,2020,81.76,60349.90228
Austria,Europe,2025,83.17,64665.01876
Azerbaijan,Asia,1950,37.79,4124.17598
Azerbaijan,Asia,1955,42.22,4940.42419
Azerbaijan,Asia,1960,48.6,6044.16273
Azerbaijan,Asia,1965,55.57,7261.71523
Azerbaijan,Asia,1970,59.88,8932.64215
Azerbaijan,Asia,1975,64.32,9899.01076
Azerbaijan,Asia,1980,66.24,10058.45117
Azerbaijan,Asia,1985,66.93,12089.217490000001
Azerbaijan,Asia,1990,66.87,10510.32985
Azerbaijan,Asia,1995,64.69,4166.54567
Azerbaijan,Asia,2000,66.55,5652.91901
Azerbaijan,Asia,2005,67.31,10056.51613
Azerbaijan,Asia,2010,68.98,19925.3901
Azerbaijan,Asia,2015,70.15,20678.75396
Azerbaijan,Asia,2020,64.94,19126.09685
Azerbaijan,Asia,2025,71.73,23177.53343
Burundi,Africa,1950,40.2,737.98584
Burundi,Africa,1955,41.87,805.64367
Burundi,Africa,1960,43.92,844.3823
Burundi,Africa,1965,45.31,785.82193
Burundi,Africa,1970,45.96,969.33498
Burundi,Africa,1975,47.19,917.35684
Burundi,Africa,1980,48.49,975.87089
Burundi,Africa,1985,49.33,1238.92647
Burundi,Africa,1990,48.72,1425.29552
Burundi,Africa,1995,43.35,1155.95167
Burundi,Africa,2000,44.69,988.06467
Burundi,Africa,2005,50.3,937.35638
Burundi,Africa,2010,58.55,947.62142
Burundi,Africa,2015,61.75,918.55719
Burundi,Africa,2020,63.03,833.92026
Burundi,Africa,2025,64.95,848.37448
Belgium,Europe,1950,66.62,11122.63378
Belgium,Europe,1955,68.8,12523.94384
Belgium,Europe,1960,70.07,13587.61433
Belgium,Europe,1965,70.76,16388.84663
Belgium,Europe,1970,71.1,19910.4411
Belgium,Europe,1975,72.15,22878.96868
Belgium,Europe,1980,73.33,25986.23388
Belgium,Europe,1985,74.61,31278.09864
Belgium,Europe,1990,76.15,40148.03257
Belgium,Europe,1995,77.01,43182.34357
Belgium,Europe,2000,78.04,49661.30813
Belgium,Europe,2005,79.32,53931.0984
Belgium,Europe,2010,80.23,56265.01535
Belgium,Europe,2015,81.09,57534.39661
Belgium,Europe,2020,80.37,57358.83703
Belgium,Europe,2025,82.33,65096.12262
Benin,Africa,1950,43.61,2052.8025
Benin,Africa,1955,44.1,1807.68774
Benin,Africa,1960,44.78,1765.88782
Benin,Africa,1965,46.76,1771.12698
Benin,Africa,1970,48.54,1803.2995
Benin,Africa,1975,50.76,1812.22597
Benin,Africa,1980,52.71,1927.36478
Benin,Africa,1985,53.94,2173.85368
Benin,Africa,1990,55.73,2265.51561
Benin,Africa,1995,56.89,2331.84615
Benin,Africa,2000,57.39,2538.05058
Benin,Africa,2005,58.81,2623.1785
Benin,Africa,2010,61.1,2733.574
Benin,Africa,2015,62.64,2952.00218
Benin,Africa,2020,64.1,3317.85972
Benin,Africa,2025,65.71,4143.14163
Burkina Faso,Africa,1950,36.06,906.05248
Burkina Faso,Africa,1955,37.72,975.27481
Burkina Faso,Africa,1960,39.54,1036.94726
Burkina Faso,Africa,1965,41.95,1001.65336
Burkina Faso,Africa,1970,44.06,1021.76542
Burkina Faso,Africa,1975,46.04,961.6828
Burkina Faso,Africa,1980,48.64,992.57328
Burkina Faso,Africa,1985,50.64,1151.05601
Burkina Faso,Africa,1990,50.67,1255.67978
Burkina Faso,Africa,1995,50.66,1260.91111
Burkina Faso,Africa,2000,52.48,1464.85074
Burkina Faso,Africa,2005,55.3,1670.88941
Burkina Faso,Africa,2010,57.94,1873.97146
Burkina Faso,Africa,2015,59.9,2101.70266
Burkina Faso,Africa,2020,61.36,2380.93172
Burkina Faso,Africa,2025,62.97,2661.1876
Bangladesh,Asia,1950,39.67,1185.91805
Bangladesh,Asia,1955,41.87,1133.04933
Bangladesh,Asia,1960,43.82,1233.99406
Bangladesh,Asia,1965,45.87,1328.01562
Bangladesh,Asia,1970,42.2,1371.21622
Bangladesh,Asia,1975,50.62,1134.77014
Bangladesh,Asia,1980,53.22,1206.12303
Bangladesh,Asia,1985,53.75,1504.68649
Bangladesh,Asia,1990,58.19,1829.34738
Bangladesh,Asia,1995,62.24,2159.53526
Bangladesh,Asia,2000,65.47,2594.17073
Bangladesh,Asia,2005,67.44,3179.34961
Bangladesh,Asia,2010,70.04,4125.4639
Bangladesh,Asia,2015,73.59,5352.71133
Bangladesh,Asia,2020,73.7,7015.19793
Bangladesh,Asia,2025,76.33,8950.44644
Bulgaria,Europe,1950,61.04,3106.28601
Bulgaria,Europe,1955,64.92,3798.86269
Bulgaria,Europe,1960,69.39,4841.60394
Bulgaria,Europe,1965,71.52,6017.33973
Bulgaria,Europe,1970,71.47,7012.66668
Bulgaria,Europe,1975,71.26,8678.3631
Bulgaria,Europe,1980,71.22,9838.53758
Bulgaria,Europe,1985,70.36,12674.67316
Bulgaria,Europe,1990,70.08,14014.28542
Bulgaria,Europe,1995,69.42,13094.85201
Bulgaria,Europe,2000,70.16,12360.28586
Bulgaria,Europe,2005,71.12,17522.70718
Bulgaria,Europe,2010,72.34,21715.87944
Bulgaria,Europe,2015,73.24,24553.14368
Bulgaria,Europe,2020,71.96,28545.70853
Bulgaria,Europe,2025,74.33,36210.72816
Bahrain,Asia,1950,50.74,5225.17953
Bahrain,Asia,1955,53.41,6754.15639
Bahrain,Asia,1960,57.27,8236.43416
Bahrain,Asia,1965,60.86,9928.5023
Bahrain,Asia,1970,64.18,12801.28629
Bahrain,Asia,1975,66.84,14168.41305
Bahrain,Asia,1980,68.36,17826.64271
Bahrain,Asia,1985,69.43,22946.268
Bahrain,Asia,1990,69.53,26751.98349
Bahrain,Asia,1995,70.55,40335.86077
Bahrain,Asia,2000,71.68,50712.61814
Bahrain,Asia,2005,72.66,51742.52452
Bahrain,Asia,2010,74.96,50704.84797
Bahrain,Asia,2015,76.75,54149.91315
Bahrain,Asia,2020,76.22,53814.24526
Bahrain,Asia,2025,77.98,60839.23381
Bahamas,North America,1950,58.05,13554.36177
Bahamas,North America,1955,60.03,16078.25251
Bahamas,North America,1960,61.93,19051.14672
Bahamas,North America,1965,63.28,24396.25192
Bahamas,North America,1970,65.4,26749.43601
Bahamas,North America,1975,68.21,17213.91559
Bahamas,North America,1980,68.62,26066.10447
Bahamas,North America,1985,70.21,31460.90827
Bahamas,North America,1990,70.86,35265.52856
Bahamas,North America,1995,70.77,31608.20591
Bahamas,North America,2000,71.25,35809.90008
Bahamas,North America,2005,73.18,35913.06617
Bahamas,North America,2010,73.24,32711.37709
Bahamas,North America,2015,73.35,32777.39561
Bahamas,North America,2020,74.88,26452.52516
Bahamas,North America,2025,77.04,37464.41295
Bosnia and Herzegovina,Europe,1950,51.06,2305.24745
Bosnia and Herzegovina,Europe,1955,55.53,2347.92853
Bosnia and Herzegovina,Europe,1960,61.27,2735.14121
Bosnia and Herzegovina,Europe,1965,64.15,3124.80559
Bosnia and Herzegovina,Europe,1970,65.92,3420.56189
Bosnia and Herzegovina,Europe,1975,68.31,3880.13919
Bosnia and Herzegovina,Europe,1980,69.74,4477.33639
Bosnia and Herzegovina,Europe,1985,71.42,4294.06615
Bosnia and Herzegovina,Europe,1990,73.21,3382.69127
Bosnia and Herzegovina,Europe,1995,66.2,3319.95497
Bosnia and Herzegovina,Europe,2000,75.46,8042.28229
Bosnia and Herzegovina,Europe,2005,75.29,9876.18345
Bosnia and Herzegovina,Europe,2010,76.31,12138.82997
Bosnia and Herzegovina,Europe,2015,76.47,14219.54278
Bosnia and Herzegovina,Europe,2020,75.95,16746.39041
Bosnia and Herzegovina,Europe,2025,77.91,21620.74836
Belarus,Europe,1950,68.2,4871.17755
Belarus,Europe,1955,69.35,5578.83389
Belarus,Europe,1960,71.03,6528.15996
Belarus,Europe,1965,72.61,7580.68489
Belarus,Europe,1970,72.13,9211.70496
Belarus,Europe,1975,71.88,10378.71184
Belarus,Europe,1980,71.04,11204.9959
Belarus,Europe,1985,71.06,12794.0329
Belarus,Europe,1990,71.31,13133.98655
Belarus,Europe,1995,68.68,8319.6245
Belarus,Europe,2000,69.03,11318.10471
Belarus,Europe,2005,68.85,16600.19864
Belarus,Europe,2010,70.61,24012.6133
Belarus,Europe,2015,73.66,25513.21329
Belarus,Europe,2020,72.32,26731.49538
Belarus,Europe,2025,75.21,28456.77856
Belize,North America,1950,55.45,2576.01332
Belize,North America,1955,58.84,2706.28417
Belize,North America,1960,63.93,2839.0328
Belize,North America,1965,66.43,3067.0754
Belize,North America,1970,67.51,3590.74741
Belize,North America,1975,69.56,3881.79087
Belize,North America,1980,70.87,4194.47613
Belize,North America,1985,72.08,4502.52315
Belize,North America,1990,72.79,7813.02511
Belize,North America,1995,72.9,9573.33828
Belize,North America,2000,69.98,11031.56911
Belize,North America,2005,72.43,12529.80251
Belize,North America,2010,73.58,11868.43824
Belize,North America,2015,74.19,12339.48074
Belize,North America,2020,73.37,10032.5445
Belize,North America,2025,75.49,13847.69431
Bolivia,South America,1950,36.42,4061.7988
Bolivia,South America,1955,40.53,3965.45895
Bolivia,South America,1960,43,3484.55504
Bolivia,South America,1965,46.17,3942.68871
Bolivia,South America,1970,50.09,4216.31321
Bolivia,South America,1975,53.66,4863.8057
Bolivia,South America,1980,56.76,4821.19094
Bolivia,South America,1985,59.14,4461.92617
Bolivia,South America,1990,61.69,4992.35571
Bolivia,South America,1995,64.02,5558.38215
Bolivia,South America,2000,66.53,6060.87479
Bolivia,South America,2005,68.97,6531.13931
Bolivia,South America,2010,70.3,7571.67809
Bolivia,South America,2015,71.3,9141.92841
Bolivia,South America,2020,68.43,9000.97565
Bolivia,South America,2025,73.47,10089.6259
Brazil,South America,1950,47.57,2857.87319
Brazil,South America,1955,49.94,3348.71693
Brazil,South America,1960,52.44,4108.84488
Brazil,South America,1965,54.83,4489.5453
Brazil,South America,1970,56.94,5615.26096
Brazil,South America,1975,59.78,7881.99124
Brazil,South America,1980,62.74,9746.89919
Brazil,South America,1985,64.61,10745.86362
Brazil,South America,1990,67.29,11974.05883
Brazil,South America,1995,69.17,13191.52124
Brazil,South America,2000,71.18,13877.23439
Brazil,South America,2005,72.81,15212.23538
Brazil,South America,2010,73.85,18062.15811
Brazil,South America,2015,75.03,18357.06906
Brazil,South America,2020,74.51,17327.51572
Brazil,South America,2025,77.09,20500.23168
Barbados,North America,1950,58.77,4238.72647
Barbados,North America,1955,62.11,5000.40812
Barbados,North America,1960,66.14,6223.42374
Barbados,North America,1965,68.23,7324.19378
Barbados,North America,1970,69.18,11006.99101
Barbados,North America,1975,70.33,10564.65312
Barbados,North America,1980,72.96,12795.28743
Barbados,North America,1985,73.95,14109.43403
Barbados,North America,1990,73.86,17083.36508
Barbados,North America,1995,73.9,15794.43109
Barbados,North America,2000,74.74,18548.02361
Barbados,North America,2005,75.24,19260.31628
Barbados,North America,2010,76.16,19253.40887
Barbados,North America,2015,76.51,18464.66309
Barbados,North America,2020,76.33,15749.03802
Barbados,North America,2025,77.1,21036.46289
Brunei,Asia,1950,51.7,77433.304
Brunei,Asia,1955,52.86,85245.36981
Brunei,Asia,1960,55.8,93769.71123
Brunei,Asia,1965,61.91,102962.7801
Brunei,Asia,1970,63.04,112970.0072
Brunei,Asia,1975,65.74,132420.06
Brunei,Asia,1980,67.51,176249.2016
Brunei,Asia,1985,68.52,124411.9412
Brunei,Asia,1990,69.38,116695.1293
Brunei,Asia,1995,71.45,107108.8942
Brunei,Asia,2000,72.52,101598.6423
Brunei,Asia,2005,73.03,100544.8503
Brunei,Asia,2010,73.83,88586.51319
Brunei,Asia,2015,73.98,81910.1884
Brunei,Asia,2020,74.4,80280.89795
Brunei,Asia,2025,74.36,82692.81626
Bhutan,Asia,1950,36.93,1078.56668
Bhutan,Asia,1955,39.39,1114.65268
Bhutan,Asia,1960,42.22,1152.00888
Bhutan,Asia,1965,45.51,1216.47382
Bhutan,Asia,1970,48.8,1284.08755
Bhutan,Asia,1975,51.03,1141.62022
Bhutan,Asia,1980,52.84,1317.8373
Bhutan,Asia,1985,56.22,1923.3068
Bhutan,Asia,1990,60.33,3332.64105
Bhutan,Asia,1995,63.44,4230.69741
Bhutan,Asia,2000,65.74,5180.90553
Bhutan,Asia,2005,69.05,6795.21887
Bhutan,Asia,2010,71,9985.28456
Bhutan,Asia,2015,72.29,12400.29832
Bhutan,Asia,2020,73.39,12979.93695
Bhutan,Asia,2025,74.82,16920.9576
Botswana,Africa,1950,53.67,651.87446
Botswana,Africa,1955,53.98,704.57112
Botswana,Africa,1960,54.36,750.5201
Botswana,Africa,1965,55.08,823.88734
Botswana,Africa,1970,56.49,1233.99617
Botswana,Africa,1975,59.14,2360.56032
Botswana,Africa,1980,60.98,3353.44219
Botswana,Africa,1985,62.49,5465.33451
Botswana,Africa,1990,61.32,9377.62142
Botswana,Africa,1995,52.5,10730.52132
Botswana,Africa,2000,45.52,12805.35493
Botswana,Africa,2005,49.93,14266.72898
Botswana,Africa,2010,56.98,14545.01981
Botswana,Africa,2015,60.62,15994.9643
Botswana,Africa,2020,62.42,16289.39136
Botswana,Africa,2025,63.08,18189.03301
Central African Republic,Africa,1950,43.64,1602.93174
Central African Republic,Africa,1955,44.24,1718.27646
Central African Republic,Africa,1960,45.76,1764.90321
Central African Republic,Africa,1965,47.28,1576.47412
Central African Republic,Africa,1970,48.12,1557.26076
Central African Republic,Africa,1975,48.44,1331.36255
Central African Republic,Africa,1980,49.17,1203.29169
Central African Republic,Africa,1985,49.5,1349.84774
Central African Republic,Africa,1990,48.09,1447.41467
Central African Republic,Africa,1995,44.69,1328.33636
Central African Republic,Africa,2000,43.79,1251.66767
Central African Republic,Africa,2005,45.21,1214.27096
Central African Republic,Africa,2010,47.81,1479.41368
Central African Republic,Africa,2015,49.67,1043.92172
Central African Republic,Africa,2020,51.95,1136.57053
Central African Republic,Africa,2025,53.6,1135.80389
Canada,North America,1950,68.5,14765.18115
Canada,North America,1955,70.33,16180.62199
Canada,North America,1960,71.15,16868.0057
Canada,North America,1965,71.9,19669.17274
Canada,North America,1970,72.76,22080.97828
Canada,North America,1975,73.63,25045.71822
Canada,North America,1980,75.21,27604.60684
Canada,North America,1985,76.38,34269.62462
Canada,North America,1990,77.43,40388.54831
Canada,North America,1995,78.12,41665.45111
Canada,North America,2000,79.36,48531.94581
Canada,North America,2005,80.43,52476.82097
Canada,North America,2010,81.64,52558.44081
Canada,North America,2015,82.26,55660.86753
Canada,North America,2020,81.86,54092.87903
Canada,North America,2025,83.15,58422.42505
Switzerland,Europe,1950,69.02,15688.85347
Switzerland,Europe,1955,70.3,19152.94079
Switzerland,Europe,1960,71.76,22437.85557
Switzerland,Europe,1965,72.51,26966.91019
Switzerland,Europe,1970,73.34,31863.78266
Switzerland,Europe,1975,74.98,32786.98397
Switzerland,Europe,1980,75.97,36295.72045
Switzerland,Europe,1985,77.22,45297.56304
Switzerland,Europe,1990,77.94,58149.84624
Switzerland,Europe,1995,78.91,58305.71879
Switzerland,Europe,2000,80.3,65911.90228
Switzerland,Europe,2005,81.69,69407.28865
Switzerland,Europe,2010,82.79,74290.26196
Switzerland,Europe,2015,83.58,76566.07725
Switzerland,Europe,2020,83.27,77324.88709
Switzerland,Europe,2025,84.85,84310.9311
Chile,South America,1950,50.26,7142.98415
Chile,South America,1955,54.83,7338.72744
Chile,South America,1960,54.2,7537.58237
Chile,South America,1965,58.7,7677.37097
Chile,South America,1970,61.99,8360.09347
Chile,South America,1975,66.15,6581.96506
Chile,South America,1980,69.44,8417.02994
Chile,South America,1985,71.95,8433.43664
Chile,South America,1990,73.43,11657.76447
Chile,South America,1995,75.28,15580.62376
Chile,South America,2000,76.93,17899.00288
Chile,South America,2005,77.89,21053.24367
Chile,South America,2010,78.61,24116.76947
Chile,South America,2015,79.63,27811.37452
Chile,South America,2020,79.21,26248.56164
Chile,South America,2025,81.39,31425.36958
China,Asia,1950,50.99,848.50597
China,Asia,1955,53.92,1064.12798
China,Asia,1960,27.79,913.00393999999994
China,Asia,1965,58.47,954.26984
China,Asia,1970,60.88,947.25549
China,Asia,1975,62.81,966.91149
China,Asia,1980,64.41,1041.07576
China,Asia,1985,66.59,1617.48636
China,Asia,1990,68.09,2137.8588
China,Asia,1995,69.75,3222.91661
China,Asia,2000,71.33,4330.14292
China,Asia,2005,72.98,6453.21746
China,Asia,2010,74.92,10476.31236
China,Asia,2015,76.77,14856.78076
China,Asia,2020,77.7,19215.15417
China,Asia,2025,78.81,25504.91715
Cote d'Ivoire,Africa,1950,41.8,2243.50789
Cote d'Ivoire,Africa,1955,43.1,2444.07575
Cote d'Ivoire,Africa,1960,45.61,2741.57113
Cote d'Ivoire,Africa,1965,48.35,3442.0958
Cote d'Ivoire,Africa,1970,50.93,4073.09591
Cote d'Ivoire,Africa,1975,53.98,4232.76929
Cote d'Ivoire,Africa,1980,56.72,4405.9324
Cote d'Ivoire,Africa,1985,57.38,4440.82213
Cote d'Ivoire,Africa,1990,55.74,4382.00012
Cote d'Ivoire,Africa,1995,51.7,4136.58843
Cote d'Ivoire,Africa,2000,51.13,4549.02362
Cote d'Ivoire,Africa,2005,53.46,3956.21195
Cote d'Ivoire,Africa,2010,57.39,4338.65248
Cote d'Ivoire,Africa,2015,61.07,5110.86241
Cote d'Ivoire,Africa,2020,63.94,5787.81533
Cote d'Ivoire,Africa,2025,65.53,7143.2159
Cameroon,Africa,1950,42.39,1445.72526
Cameroon,Africa,1955,45.06,1633.59337
Cameroon,Africa,1960,27.54,1812.67741
Cameroon,Africa,1965,49.55,1931.1579
Cameroon,Africa,1970,51.54,2068.44162
Cameroon,Africa,1975,53.56,2183.57652
Cameroon,Africa,1980,55.39,2719.18103
Cameroon,Africa,1985,57.71,4404.21027
Cameroon,Africa,1990,58.43,3848.34316
Cameroon,Africa,1995,56.64,3188.06737
Cameroon,Africa,2000,54.47,3621.82516
Cameroon,Africa,2005,54.99,4096.94001
Cameroon,Africa,2010,57.7,4286.58303
Cameroon,Africa,2015,60.05,4698.66678
Cameroon,Africa,2020,62.58,4763.48194
Cameroon,Africa,2025,64.52,5107.23253
"Congo, Dem. Rep.",Africa,1950,45.34,1278.34618
"Congo, Dem. Rep.",Africa,1955,46.52,1709.85754
"Congo, Dem. Rep.",Africa,1960,47.55,1809.35299
"Congo, Dem. Rep.",Africa,1965,48.26,1789.61303
"Congo, Dem. Rep.",Africa,1970,49.62,1911.9041
"Congo, Dem. Rep.",Africa,1975,50.87,1936.90458
"Congo, Dem. Rep.",Africa,1980,52.13,1583.39289
"Congo, Dem. Rep.",Africa,1985,53.67,1777.66353
"Congo, Dem. Rep.",Africa,1990,54.27,1781.63771
"Congo, Dem. Rep.",Africa,1995,53.64,1094.0399
"Congo, Dem. Rep.",Africa,2000,53.93,828.85463
"Congo, Dem. Rep.",Africa,2005,56.14,896.68398
"Congo, Dem. Rep.",Africa,2010,58.78,1031.25015
"Congo, Dem. Rep.",Africa,2015,62.65,1267.90549
"Congo, Dem. Rep.",Africa,2020,64.47,1277.63286
"Congo, Dem. Rep.",Africa,2025,66.25,1565.63762
"Congo, Rep.",Africa,1950,42.05,2227.41086
"Congo, Rep.",Africa,1955,42.5,2421.09202
"Congo, Rep.",Africa,1960,43.74,2591.03068
"Congo, Rep.",Africa,1965,45.4,2704.73993
"Congo, Rep.",Africa,1970,47.23,3377.23557
"Congo, Rep.",Africa,1975,49.71,3879.64111
"Congo, Rep.",Africa,1980,52.75,4369.01099
"Congo, Rep.",Africa,1985,55.58,5815.96324
"Congo, Rep.",Africa,1990,53.97,7454.49302
"Congo, Rep.",Africa,1995,52.32,7028.46819
"Congo, Rep.",Africa,2000,53.05,7242.9104
"Congo, Rep.",Africa,2005,56.99,7763.52189
"Congo, Rep.",Africa,2010,60.87,8583.6618
"Congo, Rep.",Africa,2015,63.52,8977.70682
"Congo, Rep.",Africa,2020,66.52,6350.50913
"Congo, Rep.",Africa,2025,66.38,6377.20603
Colombia,South America,1950,54.09,4311.59595
Colombia,South America,1955,57.49,4631.91539
Colombia,South America,1960,59.26,4666.8532
Colombia,South America,1965,61.58,4847.31054
Colombia,South America,1970,65.93,5415.05439
Colombia,South America,1975,66.27,6148.45304
Colombia,South America,1980,68.92,6949.00403
Colombia,South America,1985,67.21,8094.87593
Colombia,South America,1990,71.45,10076.56366
Colombia,South America,1995,72.55,11360.93228
Colombia,South America,2000,74.23,10888.18673
Colombia,South America,2005,76.52,12049.36378
Colombia,South America,2010,77.89,14037.06427
Colombia,South America,2015,79.69,16821.38014
Colombia,South America,2020,78.12,15861.49993
Colombia,South America,2025,81.37,19301.99344
Comoros,Africa,1950,44.74,702.66356
Comoros,Africa,1955,45.77,778.47027
Comoros,Africa,1960,47.11,880.34954
Comoros,Africa,1965,49.28,1142.63217
Comoros,Africa,1970,51.36,1251.21098
