year,expedition_id,member_id,highpoint_metres,sex,success,oxygen_used,peak_id,peak_name,season,age,citizenship,expedition_role,hired,solo,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
2019,EVER19143,EVER19143-10,8850,Male,Yes,With,EVER,Everest,Spring,43,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-11,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-12,8400,Male,No,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19143,EVER19143-13,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-01,8850,Male,Yes,With,EVER,Everest,Spring,48,USA,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-02,8850,Male,Yes,With,EVER,Everest,Spring,62,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-04,8850,Male,Yes,With,EVER,Everest,Spring,42,Canada,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-05,8850,Male,Yes,With,EVER,Everest,Spring,36,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-06,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-07,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-08,8850,Male,Yes,With,EVER,Everest,Spring,24,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-09,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19144,EVER19144-10,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19145,EVER19145-01,8850,Female,Yes,With,EVER,Everest,Spring,23,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19145,EVER19145-02,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19145,EVER19145-03,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-01,8684,Male,No,With,EVER,Everest,Spring,35,USA,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-02,8850,Male,Yes,With,EVER,Everest,Spring,35,UK,Deputy Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-03,7900,Male,No,With,EVER,Everest,Spring,19,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-04,8850,Male,Yes,With,EVER,Everest,Spring,29,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-05,8684,Male,No,With,EVER,Everest,Spring,28,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-06,8684,Male,No,With,EVER,Everest,Spring,45,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-08,7200,Male,No,With,EVER,Everest,Spring,28,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-09,7200,Male,No,With,EVER,Everest,Spring,38,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-10,8850,Male,Yes,With,EVER,Everest,Spring,36,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-11,6000,Male,No,Without,EVER,Everest,Spring,52,UK,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-12,8600,Male,No,With,EVER,Everest,Spring,21,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-13,8850,Male,Yes,With,EVER,Everest,Spring,39,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-14,8600,Male,No,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-15,8600,Male,No,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-16,8850,Male,Yes,With,EVER,Everest,Spring,44,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-17,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-18,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-19,8750,Male,No,With,EVER,Everest,Spring,41,Nepal,Climbing Guide,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19146,EVER19146-20,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-01,8850,Male,Yes,With,EVER,Everest,Spring,38,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-02,8850,Male,Yes,With,EVER,Everest,Spring,40,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-03,8850,Male,Yes,With,EVER,Everest,Spring,36,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-04,8850,Male,Yes,With,EVER,Everest,Spring,37,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-05,8850,Male,No,With,EVER,Everest,Spring,36,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-06,8850,Male,Yes,With,EVER,Everest,Spring,33,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-07,8850,Male,Yes,With,EVER,Everest,Spring,27,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-08,8850,Male,Yes,With,EVER,Everest,Spring,28,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-09,8850,Male,Yes,With,EVER,Everest,Spring,28,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-10,8850,Male,Yes,With,EVER,Everest,Spring,42,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-11,8850,Male,Yes,With,EVER,Everest,Spring,27,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-12,8850,Male,Yes,With,EVER,Everest,Spring,29,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-13,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-14,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-15,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-16,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-17,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-18,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-19,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-20,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-21,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19147,EVER19147-22,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19148,EVER19148-01,8400,Male,No,With,EVER,Everest,Spring,51,Argentina,Leader,FALSE,FALSE,No,NA,NA,TRUE,AMS,8400
2019,EVER19148,EVER19148-02,8400,Male,No,With,EVER,Everest,Spring,33,India,Climber,FALSE,FALSE,No,NA,NA,TRUE,Falling rock / ice,7000
2019,EVER19148,EVER19148-03,8850,Female,Yes,With,EVER,Everest,Spring,25,India,Climber,FALSE,FALSE,No,NA,NA,TRUE,Exposure / frostbite,8400
2019,EVER19148,EVER19148-04,8400,Male,No,With,EVER,Everest,Spring,44,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19148,EVER19148-05,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19149,EVER19149-01,7200,Female,No,Without,EVER,Everest,Spring,28,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19149,EVER19149-02,7200,Female,No,Without,EVER,Everest,Spring,21,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19149,EVER19149-03,7200,Male,No,Without,EVER,Everest,Spring,29,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19149,EVER19149-04,6400,Female,No,Without,EVER,Everest,Spring,22,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19149,EVER19149-05,7200,Male,No,Without,EVER,Everest,Spring,39,Nepal,Climbing Guide,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-01,8850,Male,Yes,With,EVER,Everest,Spring,49,USA,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-02,8850,Male,Yes,With,EVER,Everest,Spring,50,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-03,7900,Male,No,With,EVER,Everest,Spring,50,Lebanon,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-04,8850,Female,Yes,With,EVER,Everest,Spring,24,India,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-05,8850,Male,Yes,With,EVER,Everest,Spring,40,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-06,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19150,EVER19150-07,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19151,EVER19151-01,7900,Male,No,With,EVER,Everest,Spring,36,India,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19151,EVER19151-02,7900,Male,No,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19152,EVER19152-01,8850,Male,Yes,With,EVER,Everest,Spring,37,Romania,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19152,EVER19152-02,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19153,EVER19153-02,7200,Male,No,With,EVER,Everest,Spring,53,Australia,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19153,EVER19153-03,7200,Male,No,Without,EVER,Everest,Spring,49,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19154,EVER19154-01,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19154,EVER19154-02,8850,Male,Yes,With,EVER,Everest,Spring,25,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19154,EVER19154-03,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19154,EVER19154-04,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-01,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-02,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-03,8850,Female,Yes,With,EVER,Everest,Spring,33,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-04,8850,Female,Yes,With,EVER,Everest,Spring,28,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-05,8850,Female,Yes,With,EVER,Everest,Spring,41,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-06,8850,Female,Yes,With,EVER,Everest,Spring,43,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-07,8850,Female,Yes,With,EVER,Everest,Spring,35,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-08,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-09,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-10,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-11,8850,Male,Yes,With,EVER,Everest,Spring,37,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-12,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-13,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19155,EVER19155-14,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19156,EVER19156-01,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19156,EVER19156-02,8850,Female,Yes,With,EVER,Everest,Spring,29,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19156,EVER19156-03,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19156,EVER19156-04,8850,Male,Yes,With,EVER,Everest,Spring,41,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19156,EVER19156-05,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19157,EVER19157-01,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19157,EVER19157-02,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19158,EVER19158-01,8850,Female,Yes,With,EVER,Everest,Spring,40,France,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19158,EVER19158-02,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19158,EVER19158-03,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-02,8850,Male,Yes,With,EVER,Everest,Spring,38,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-03,8850,Male,Yes,With,EVER,Everest,Spring,35,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-04,8850,Male,Yes,With,EVER,Everest,Spring,45,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-05,8850,Male,Yes,With,EVER,Everest,Spring,40,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-06,8850,Male,Yes,With,EVER,Everest,Spring,38,China,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-07,8850,Male,Yes,With,EVER,Everest,Spring,43,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-08,8850,Male,Yes,With,EVER,Everest,Spring,27,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-09,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-10,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-11,8850,Male,Yes,With,EVER,Everest,Spring,20,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-12,8850,Male,Yes,With,EVER,Everest,Spring,34,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19159,EVER19159-13,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-02,8850,Male,Yes,With,EVER,Everest,Spring,58,Austria,Climbing Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-03,8850,Female,Yes,With,EVER,Everest,Spring,52,Chile,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-04,8850,Male,Yes,With,EVER,Everest,Spring,45,Austria,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-05,8850,Female,Yes,With,EVER,Everest,Spring,40,Chile,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-06,8850,Male,Yes,With,EVER,Everest,Spring,64,Austria,Climber,FALSE,FALSE,Yes,Fall,8680,FALSE,NA,NA
2019,EVER19160,EVER19160-07,8850,Male,Yes,With,EVER,Everest,Spring,52,Germany,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-08,8850,Male,Yes,With,EVER,Everest,Spring,59,Switzerland,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-09,8850,Male,Yes,With,EVER,Everest,Spring,31,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-10,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-11,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-12,8850,Male,Yes,With,EVER,Everest,Spring,33,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-13,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-14,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-15,8850,Male,Yes,With,EVER,Everest,Spring,29,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19160,EVER19160-16,8850,Male,Yes,With,EVER,Everest,Spring,35,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-01,8775,Male,No,With,EVER,Everest,Spring,43,UK,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-02,8775,Male,No,With,EVER,Everest,Spring,53,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-03,8775,Male,No,With,EVER,Everest,Spring,47,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-04,8775,Male,No,With,EVER,Everest,Spring,45,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-05,8775,Male,No,With,EVER,Everest,Spring,37,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-06,8775,Male,No,With,EVER,Everest,Spring,54,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19161,EVER19161-07,7000,Female,No,Without,EVER,Everest,Spring,52,USA,Film Support,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-01,8850,Male,Yes,With,EVER,Everest,Spring,45,USA,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-02,8850,Female,Yes,With,EVER,Everest,Spring,36,Ecuador,Deputy Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-03,8850,Male,Yes,With,EVER,Everest,Spring,57,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-04,8850,Female,Yes,With,EVER,Everest,Spring,33,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-05,8850,Male,Yes,With,EVER,Everest,Spring,38,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-06,8850,Female,Yes,With,EVER,Everest,Spring,40,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-07,8850,Female,Yes,With,EVER,Everest,Spring,46,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-08,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-09,8850,Male,Yes,With,EVER,Everest,Spring,32,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-10,8850,Male,Yes,With,EVER,Everest,Spring,38,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-11,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-12,8850,Male,Yes,With,EVER,Everest,Spring,45,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-13,8850,Male,Yes,With,EVER,Everest,Spring,28,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-14,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-15,8850,Male,Yes,With,EVER,Everest,Spring,26,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-16,8850,Male,Yes,With,EVER,Everest,Spring,23,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19162,EVER19162-17,8850,Male,Yes,With,EVER,Everest,Spring,22,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19163,EVER19163-01,8850,Female,Yes,With,EVER,Everest,Spring,57,New Zealand,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19163,EVER19163-02,8850,Female,Yes,With,EVER,Everest,Spring,33,USA,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19163,EVER19163-03,8850,Male,Yes,With,EVER,Everest,Spring,47,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19163,EVER19163-04,8850,Male,Yes,With,EVER,Everest,Spring,30,Nepal,H-A Worker,TRUE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19164,EVER19164-01,7600,Male,No,Without,EVER,Everest,Spring,37,USA,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19164,EVER19164-02,7600,Male,No,Without,EVER,Everest,Spring,29,Ecuador,Deputy Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19165,EVER19165-01,7800,Male,No,With,EVER,Everest,Spring,57,Japan,Leader,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19165,EVER19165-02,7800,Male,No,With,EVER,Everest,Spring,59,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19165,EVER19165-03,7800,Female,No,With,EVER,Everest,Spring,51,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19165,EVER19165-04,7800,Male,No,With,EVER,Everest,Spring,52,Japan,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19166,EVER19166-02,8850,Male,Yes,With,EVER,Everest,Spring,40,France,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
2019,EVER19166,EVER19166-05,8850,Male,Yes,With,EVER,Everest,Spring,49,Italy,Climber,FALSE,FALSE,No,NA,NA,FALSE,NA,NA
